key,frequency,latitude,longitude,name
2152448,3,35.1333,-76.75,"Bay River, Pamlico, North Carolina"
2281283,5,38.2667,-77.4833,Yankees
1100798,1,55.9667,11.9833,"East Nashville, Davidson, Tennessee"
2056722,1,32.1833,-90.8667,Louisiana
2081349,4,41.2333,-81.55,"Washington, District of Columbia, United States"
2001874,1,35.6,-89.2667,"haywood county, tennessee"
2077113,2,35.4833,-82.9833,"Waynesville, Haywood, North Carolina"
2110479,5,38.85,-77.9167,"Ashville, Fauquier, Virginia"
2595793,1,38.4833,-77.5667,Potomac Run Bridge
2737774,1,36.4333,-86.6333,"Tyree Springs, Sumner, Tennessee"
2072196,1,42.7167,-76.2333,"indianapolis, marion, indiana"
2161694,8,32.3,-99.35,"Belle Plain, Callahan, Texas"
2068456,8,42.35,-73.5833,"Bull Run, Prince William, Virginia"
2559585,1,35,-82.7833,"Oolenoy River, Pickens, South Carolina"
2001849,2,36.4833,-83.6667,Castle Thunder
2214025,1,33.2167,-87.1333,"Caffee Creek, Bibb, Alabama"
7005258,3,54.25,-4.5,Isle of Man
7007120,2,25.416667,-101,"saltillo,coahuila,mexico,north and central america,Coahuila,Mexico,North and Central America;saltillo, lee, mississippi,Lee,Mississippi,United States,North and Central America"
2000262,1,30.25,-82.6167,"Columbia, Florida, United States"
2023448,1,32.05,-84.7833,City Hall
2066967,1,34.4667,-104.2333,"fort sumner, de baca, new mexico"
2156192,2,33.35,-88.1167,"Beards Mill, Pickens, Alabama"
2299638,1,32.0333,-110.5333,"Duckbill, Pima, Arizona"
7008076,2,56.333333,-3,united kingdom
7020033,3,42.5833,-72.2167,united kingdom
7013940,2,36.0667,-78.3333,"Franklin, North Carolina, United States"
2138659,1,35.8333,-87.25,"Berryville, Clarke, Virginia"
2347806,1,44.7167,-73.15,"Georgia Plains, Franklin, Vermont"
2365817,1,33.5333,-90.15,"Grenada Junction, Leflore, Mississippi"
4006919,1,0,0,"Mariana, Haute-Corse, Corsica"
7015835,3,41.5,-74,"Newburgh, Orange, New York"
2087287,2,41.0167,-78.4333,"Clearfield, Clearfield, Pennsylvania"
7014178,10,42.4167,-70.9167,"Chester, Delaware, Pennsylvania"
2003759,1,34.2667,-87.8167,"Berlin, Berlin, Deutschland"
2064086,2,39.2667,-74.8667,"Belleplain, Cape May, New Jersey"
2227359,1,36.2,-93.5667,"Cave Spring, Carroll, Arkansas"
2045174,1,44.2333,-70.0333,"monmouth, warren, illinois,Warren,Illinois,United States,North and Central America;freehold, monmouth, new jersey,Monmouth,New Jersey,United States,North and Central America;monmouth, kennebec, maine,Kennebec,Maine,United States,North and Central America"
2112415,14,36.9,-76.9,Joyner's Ford
2515855,2,38.7167,-80.5,"Milroy, Braxton, West Virginia"
1112500,1,45.25,13,"Adriatic Sea,Europe,Europe;Golfo di Venezia,Europe,Europe"
2057114,11,34.05,-89.9,"Oakland, Yalobusha, Mississippi"
7016532,1,43,16,"Adriatic Sea,Europe,Europe;Golfo di Venezia,Europe,Europe"
1000177,1,-20.3,57.5833,West Indies
2048244,1,38.9667,-76.5167,New Hampshire
2223677,1,34.5333,-82.65,"Carter Hall, Anderson, South Carolina"
2703627,9,0,0,Yankees
7000714,1,-20.2833,57.55,West Indies
1067437,1,30.28546,104.120443,"Dalin,Nei Mongol Zizhiqu,Zhonghua,Asia,Nei Mongol Zizhiqu,Zhonghua,Asia;Dalin,Sichuan,Zhonghua,Asia,Sichuan,Zhonghua,Asia"
1138857,1,43.7,122.8,"Dalin,Nei Mongol Zizhiqu,Zhonghua,Asia,Nei Mongol Zizhiqu,Zhonghua,Asia;Dalin,Sichuan,Zhonghua,Asia,Sichuan,Zhonghua,Asia"
2029894,5,39,-87.7333,"robinson, crawford, illinois"
2182049,1,37.4833,-84.7,"Blue Lick, Lincoln, Kentucky"
2515065,3,40.1,-82.7,"Millers Corners, Licking, Ohio"
2496051,3,38.2833,-77.5833,"Massaponax Creek, Spotsylvania, Virginia"
2100756,3,35.95,-86.6667,"nolensville, williamson, tennessee"
2111853,1,37.4667,-75.8667,"Franktown, Northampton, Virginia"
2056590,1,32.5,-90.7833,"Jackson, Madison, Tennessee"
2527083,1,28.0333,-82.0667,Somerset church
7011319,1,50.45,-3.5,"torquay,devon,england,united kingdom,europe"
7011430,1,50.666667,-1.333333,"Isle of Wight, England, United Kingdom"
2023041,1,33.2833,-82.9333,"Granite Hill, Hancock, Georgia"
2396067,1,35.0167,-85.8333,"Holly Spring, Marion, Tennessee"
4012715,1,0,0,"Clapton,Greater London,England,United Kingdom,Europe"
2786325,2,35.5833,-93.4667,"Youngs Point, Johnson, Arkansas"
2694521,2,35.8333,-86.6,"Stewart's Creek, Rutherford, Tennessee"
7002821,4,37.25,-3.25,granada
2056186,1,34.3667,-90.5167,"Coahoma, Coahoma, Mississippi"
2515874,2,38,-78.4,"Milton, Albemarle, Virginia"
2682786,1,35.1167,-77.75,"Southwest Creek, Lenoir, North Carolina"
2003551,2,32.6333,-87.8833,"Richmond, Richmond, Virginia"
2752758,4,36.1167,-81.8333,"Watauga River, United States, North and Central America"
2080905,2,39.5167,-81.9833,"Mountville, Morgan, Ohio"
7014559,2,39.7333,-75.3,"Onslow, North Carolina, United States"
2030960,1,41.25,-85.9667,"Atwood, Kosciusko, Indiana"
2207399,1,36.6333,-84.1,"Bunkers Hill, Whitley, Kentucky"
2628020,1,37.4167,-83.95,"Rolling Fork, Jackson, Kentucky"
1122844,1,56.1667,-110.7,"Christina, Alberta, Canada"
2009301,2,35.9667,-94.3167,"Prairie Grove, Washington, Arkansas"
2105832,1,26.4833,-98.3833,"la vergne, rutherford, tennessee"
2098029,20,36.4667,-82.25,"bluff city, sullivan, tennessee"
1015060,1,43.8667,-79.1167,Fort Powhatan
2056048,6,32.4333,-90.4333,"Brownsville, Hinds, Mississippi"
2089617,1,40.6,-77.3333,"chilesburg, caroline, virginia"
2523200,1,44.0333,-68.65,"Moores Head, Knox, Maine"
2107711,1,31.05,-97.35,"Smith, Bell, Texas"
7014645,6,43.6167,-72.5167,"Woodstock, Windsor, Vermont"
1002924,1,40.8667,-72.8,"Suffolk, New York, United States"
1004602,1,51.5,-.2333,"hammersmith,greater london,england,united kingdom,europe"
2073477,1,35.9,-79.9667,"Bush Hill, Randolph, North Carolina"
2236232,2,32.4,-90.8333,Indiana
2386216,1,41.6333,-79.0333,"Chesterfield, Chesterfield, Virginia"
2035602,1,42.3167,-91.1833,"sand spring, iowa"
2162882,1,45.6,-70.35,"Benjamin Brook, Somerset, Maine"
7008773,7,43.713644,7.25952,"nice,alpes-maritimes,provence-alpes-cote d'azur,france,europe"
7011568,1,50.916667,.983333,"Richmond, Richmond, Virginia"
2000849,1,37.7667,-85.1833,North Carolina
2037602,2,37.9333,-85.6833,"shepherdsville, bullitt, kentucky"
1016884,1,18.368,-76.889,"Port Maria,Saint Mary,Middlesex,Jamaica,North and Central America"
2224169,1,25.2167,-80.2,"carysfort reef, monroe, florida"
2521470,1,46.4833,-89.5333,"Montgomery Point, Gogebic, Michigan"
2577323,1,38.3833,-79.8833,Alderson's Ferry
2075245,2,34.75,-77.4167,"Jacksonville, Onslow, North Carolina"
2098484,1,35.5333,-84.4333,"Christianburg, Monroe, Tennessee"
2320398,1,43.7167,-71.3833,"Evergreen Island, Carteret, North Carolina,Carteret,North Carolina,United States,North and Central America;Evergreen Island, Carroll, New Hampshire,Carroll,New Hampshire,United States,North and Central America"
2320399,1,35.05,-76.0667,"Evergreen Island, Carteret, North Carolina,Carteret,North Carolina,United States,North and Central America;Evergreen Island, Carroll, New Hampshire,Carroll,New Hampshire,United States,North and Central America"
1123369,2,6.808,-58.172,portugal
1124301,1,8.3,-80.4,mississippi river
1124305,1,-30.593889,-71.164444,mississippi river
1131472,1,12.459,-86.358,mississippi river
2783061,1,36.4333,-89.4167,"Wright, Lake, Tennessee"
7004648,1,40.616667,14.366667,United States
7020811,1,25.958,-97.146,mississippi river
2051588,1,41.8333,-85.6667,"constantine, st. joseph's, michigan"
2053399,3,43.2833,-85.0667,"Stanton, Montcalm, Michigan"
2060688,1,36.5667,-92.6667,"Richmond, Richmond, Virginia"
2074533,1,36.1667,-77.6667,"Enfield, Halifax, North Carolina"
2115151,5,36.85,-78.5833,"Wylliesburg, Charlotte, Virginia"
2784618,8,34.4333,-90.4833,"Yazoo Pass, Mississippi, Mississippi"
2002165,2,38.3,-78.4667,"Greene, Virginia, United States"
2049593,10,42.2667,-72.9667,"Chester, Hampden, Massachusetts"
2044527,2,44.5667,-68.7833,"Bucksport, Hancock, Maine"
2063681,1,44.55,-71.55,"northumberland, northumberland, pennsylvania,Northumberland,Pennsylvania,United States,North and Central America;northumberland,england,united kingdom,europe,England,United Kingdom,Europe;northumberland, coos, new hampshire,Coos,New Hampshire,United States,North and Central America"
7008165,3,55.25,-2,"northumberland, northumberland, pennsylvania,Northumberland,Pennsylvania,United States,North and Central America;northumberland,england,united kingdom,europe,England,United Kingdom,Europe;northumberland, coos, new hampshire,Coos,New Hampshire,United States,North and Central America"
7013532,1,44.2,-69.05,"Camden, Knox, Maine"
1002384,3,38.4333,-91.0667,Submarine
7014429,1,40.8167,-74.1,"wartrace, bedford, tennessee"
2784325,1,65.5667,-167.1333,"Yankee River, Nome, Alaska"
1050998,1,55.933333,-4.7,"Port Glasgow,Inverclyde,Scotland,United Kingdom,Europe"
1129636,1,23.0667,-82.4833,"Santa Cruz,Ciudad de la Habana,Cuba,North and Central America"
2032468,1,39.7833,-85.5167,"Knightstown, Henry, Indiana"
2101805,7,35.8,-86.9,"Thompson's Station, Williamson, Tennessee"
5000442,2,0,0,"Dunbarton, West Dunbartonshire, Scotland"
2033336,1,41.3333,-86.3,"Plymouth, Marshall, Indiana"
2353690,1,38.0167,-77.95,"Richmond, Richmond, Virginia"
1130246,1,36.0167,-81.15,Kowan county
2105177,1,31.9833,-97.8667,"South Yadkin, North Carolina, United States"
2577142,1,34,-81.3,"Peters, Lexington, South Carolina"
2662351,1,45,-92.8,"Siegel, Washington, Minnesota"
1081210,1,34.8833,135.2333,"Sanda,Kanagawa-ken,Kanto,Nihon,Asia,Kanagawa-ken,Kanto,Nihon,Asia;Sanda,Hyogo,Kinki,Nihon,Asia,Hyogo,Kinki,Nihon,Asia"
1140562,1,35.4667,139.35,"Sanda,Kanagawa-ken,Kanto,Nihon,Asia,Kanagawa-ken,Kanto,Nihon,Asia;Sanda,Hyogo,Kinki,Nihon,Asia,Hyogo,Kinki,Nihon,Asia"
7013565,1,42,-91.6333,"Washington, District of Columbia, United States"
7019179,1,40.75,-93.7833,Missouri
2256414,1,47.35,-110.65,"Cora Creek, Montana, United States"
2001225,1,36.7333,-91.4167,"Oregon, Missouri, United States"
2001230,1,0,0,"Phelps, Missouri, United States"
2001826,1,43.35,-102.55,"Shannon, South Dakota, United States"
2031887,1,39.4667,-86.05,"Franklin, Johnson, Indiana"
2066515,1,40.0667,-74.2667,"Whitesville, Ocean, New Jersey"
2281028,2,35.0667,-77.1833,"deep gully, north carolina, united states"
2381157,1,39.1,-82.3833,"Hawks, Vinton, Ohio"
7013087,1,43.8833,-78.85,"fort mcallister, bryan, georgia"
7013690,9,43.7,-72.2833,"Hanover, Grafton, New Hampshire"
7007831,1,53.0167,18.5833,prussia
1003007,1,40.8333,-81.8833,"indianapolis, marion, indiana"
2057737,2,34.6333,-89.45,"Waterford, Marshall, Mississippi"
2112215,1,38.1333,-78.9,"Hermitage, Augusta, Virginia"
2114191,1,38,-78.3833,"Shadwell, Albemarle, Virginia"
2478144,1,32.2667,-80.75,"Mackay Creek, Beaufort, South Carolina"
2715103,1,31.0667,-87.95,"Trinity, Texas, United States"
2027211,1,40.9333,-87.9333,"Clifton, Iroquois, Illinois"
2704307,24,33.9833,-77.95,"Sunny Point, Brunswick, North Carolina,Brunswick,North Carolina,United States,North and Central America;Brunswick, Columbus, North Carolina,Columbus,North Carolina,United States,North and Central America"
7017652,2,0,0,Vancouver's Island
1124700,1,56.2167,-112.5167,"Port Royal, Beaufort, South Carolina"
1124701,1,30.35,-93.5833,"Houston, Calcasieu, Louisiana"
2497741,1,39.5,-119.8833,"Mayberrys, Washoe, Nevada"
2668641,1,37.4833,-78.7167,United States
2776098,1,37.9167,-79.4333,"Wilson Springs, Rockbridge, Virginia"
2101102,2,36.5667,-86.5,"Portland, Sumner, Tennessee"
2000892,2,30.7333,-91.6,"Pointe Coupee, Louisiana, United States"
2001619,2,39.8333,-81.4667,New Hampshire
2097799,1,35.9333,-86.0833,"Auburntown, Cannon, Tennessee"
2461460,4,32.8667,-90.8,"Little Sunflower River, Mississippi, United States"
1003019,1,29.2833,-96.2167,"Wharton, Texas, United States"
1031070,1,51.26,-2.1875,"Albany, Albany, New York"
2072977,1,42.7833,-73.6667,"Waterford, Saratoga, New York"
2099578,2,35.4,-85.9667,"Hillsboro, Coffee, Tennessee"
2113796,2,39.1333,-77.7,"purcellville, loudoun, virginia"
2142459,1,37.9333,-81.45,"Bacon Hollow, Raleigh, West Virginia"
2754791,1,35.1,-87.8,"Weatherford Creek, Wayne, Tennessee"
1006923,14,30.2333,-88.1833,"Dauphin Island, Mobile, Alabama"
2043213,1,32.8,-91.1667,United States
2050987,1,42.5,-73.05,St. George's Chapel
2108395,1,29.7,-96.7667,"London, Greater London, England"
1002285,2,39.4,-83.8167,"Clinton, Ohio, United States"
2281691,2,32.7833,-90.1833,"Deer Creek, Yazoo, Mississippi"
2100866,1,36.0333,-84.3333,"Winter's Gap, Anderson, Tennessee"
2000379,2,31.7667,-84.15,"Lee, Georgia, United States"
2024151,2,30.7167,-81.5333,"Saint Marys, Camden, Georgia"
7016021,1,44.5,-75.1167,"Saint Lawrence, New York, United States"
2080548,1,38.6833,-83.6,"Manchester, Adams, Ohio"
2101865,6,35.85,-86.65,"triune, williamson, tennessee"
2114036,1,38.1833,-77.05,Blach's bayou
2677985,1,43.9,-101.8333,Dear fork
2692806,1,33.1167,-90.95,"Steele's Bayou, Mississippi, Mississippi"
7004431,2,51.316667,9.5,"kassel,kassel,hessen,deutschland,europe"
1013037,2,32.3,-64.8,"Hamilton,Pembroke,Bermuda,North and Central America"
2096251,1,34.35,-81.2833,"Monticello, Fairfield, South Carolina"
2101577,1,35.9833,-85.8667,"Snows Hill, DeKalb, Tennessee"
2078240,4,39.65,-81.0667,"Antioch, Monroe, Ohio"
2391581,4,35.4667,-76.9833,"Hill's Point, Beaufort, North Carolina"
2631705,1,33.5333,-90.5,"Roundaway Bayou, Sunflower, Mississippi"
2057734,1,32.2333,-90.9167,"Warrenton, Fauquier, Virginia"
2151572,1,33.9,-78,"Battery Island, Brunswick, North Carolina"
2032966,1,38.7833,-85.0667,"Mount Sterling, Switzerland, Indiana"
2080293,4,39.7,-82.5833,"Lancaster, Fairfield, Ohio"
2495705,2,33.25,-85.25,"Mason, Heard, Georgia"
2073675,1,35.7,-77.45,"Belvoir, Pitt, North Carolina"
2120519,1,38.5167,-81.8833,"kanawha, west virginia, united states"
2527461,1,39.95,-82.15,"Mount Sterling, Montgomery, Kentucky"
2715032,4,42.4833,-101.7833,"antietam, washington, maryland"
2745747,1,43.2,-118.4333,"antietam, washington, maryland"
2068772,3,42.55,-77.6833,"Dansville, Livingston, New York"
2418840,1,44.6,-71.8333,McKeon brook
1015518,2,45.6667,-74.9333,"montebello,quebec,canada,north and central america"
2180811,2,35.3333,-77,"New Bern, Craven, North Carolina"
2075225,1,35.4333,-81.15,"Iron Station, Lincoln, North Carolina"
2515550,1,44.55,-73.2833,"Mills Point, Chittenden, Vermont"
2001551,6,36.2333,-81.7,Big Rye Cove ridge
2043777,3,30.4333,-90.4333,"ponchatoula, tangipahoa, louisiana"
2096783,6,33.6,-80.35,"Summerton, Clarendon, South Carolina"
2178962,1,34.3333,-80.0667,"Bladen, Darlington, South Carolina"
2056196,1,34.6833,-89.9667,"Coldwater, Tate, Mississippi"
2119630,3,38.2667,-81.2667,"Pond Gap, Kanawha, West Virginia"
7010560,1,53.4,-2.15,"Stockport,Stockport,England,United Kingdom,Europe"
2752324,1,33.2667,-79.6667,"Norfolk, Norfolk, Virginia"
2119193,1,39.4833,-80.9,"Middlebourne, Tyler, West Virginia"
1002208,1,39.9667,-90.7333,"New Bern, Craven, North Carolina"
1002210,2,38.9333,-83.8667,"New Bern, Craven, North Carolina"
1020002,1,-27.8333,-55.1,"Mexico, Audrain, Missouri"
1020407,1,-14.6,-64.75,"Mexico, Audrain, Missouri"
1024973,1,-32.6833,-58.1333,"Mexico, Audrain, Missouri"
1129548,1,-31.5,-60.3333,"Mexico, Audrain, Missouri"
1136461,1,-30.5833,-59.9833,"Mexico, Audrain, Missouri"
1136483,1,-16.3667,-62.6333,"Mexico, Audrain, Missouri"
2002309,1,44.4667,-87.9667,"New Bern, Craven, North Carolina"
2031562,1,39.75,-86.5167,"brown, ohio, united states,Ohio,United States,North and Central America;brown, wisconsin, united states,Wisconsin,United States,North and Central America;brown county, minnesota,Minnesota,United States,North and Central America;brown county, illinois,Illinois,United States,North and Central America"
2286974,2,43.35,-73.3667,"Dick Hill, Washington, New York"
2343395,2,34.05,-82.0833,"Gaines Crossroads, Greenwood, South Carolina"
1002485,1,33.15,-95.5833,"hopkins, kentucky, united states,Kentucky,United States,North and Central America;hopkins county, texas,Texas,United States,North and Central America"
2023568,1,32.45,-83.9333,"marshallville, macon, georgia"
2632886,1,41.3833,-120.9667,"Rucker Hill, Modoc, California"
7006878,2,53.2925,-6.128611,"Dun Laoghaire,Dun Laoghaire-Rathdown,Dublin,Leinster,Eire,Europe"
2174226,3,34.4,-88.7667,"Memphis, Shelby, Tennessee"
2691672,1,31.7667,-84.1333,"Greenwood, Leflore, Mississippi"
2075984,1,35.0167,-76.6833,Pacific Ocean
2119744,1,39.2833,-80.4333,"Suffolk, Suffolk, Virginia"
2289585,1,36.3333,-86.0833,Polly river
2526992,1,37.3833,-79.0333,"Mount Athos, Campbell, Virginia"
2760453,1,35.6333,-86.4333,"la vergne, rutherford, tennessee"
2048304,1,38.1333,-76.5,"Piney Point, Saint Marys, Maryland"
2096935,1,33.1333,-80.05,"Whitesville, Berkeley, South Carolina"
2484520,1,40.15,-77.7,"Laurel Grove, Franklin, Pennsylvania"
2486147,1,31.6667,-89.4333,"Raleigh, Wake, North Carolina"
1113990,2,29.7167,-91.9667,Pelican batteries
2043071,1,29.8167,-91.45,"Irish Bend, Saint Mary, Louisiana"
2056076,6,34.8667,-89.6833,"byhalia, marshall, mississippi"
2495439,17,38.2833,-77.4667,"Telegraph, Grant, New Mexico"
1135504,2,38.4333,-78.0833,Rilis's Ford
2000294,1,31.55,-82.4667,Kanawha Canal
2112217,2,38.9667,-77.3833,Rilis's Ford
2229673,2,38.55,-78.3833,Rilis's Ford
2522268,1,34.4333,-90.4833,"moon lake, coahoma, mississippi"
7014300,6,38.25,-104.6,"Pueblo, Pueblo, Colorado"
1007027,1,25.1667,-76.2333,"eleuthera,bahamas,north and central america"
1015022,1,44.0167,-77.15,"picton, ontario"
2118486,1,38.2,-82.0833,"Hager, Lincoln, West Virginia"
2520748,2,39.4667,-80.1667,"monongahela river, united states, north and central america"
2593837,4,38.1667,-77.1833,"Port Conway, King George, Virginia"
2539146,1,42.7,-109.7,"New Fork, Sublette, Wyoming"
2771380,1,37.55,-79.3,"Wilderness Creek, Amherst, Virginia"
1123836,20,34.65,-84.1167,"Cassville, Bartow, Georgia"
2098318,5,36.55,-85.5,"Kentucky, United States, North and Central America"
2099631,7,35.6667,-86.2667,"Hoover's Gap, Rutherford, Tennessee"
2117480,1,39.7167,-80.2,"Uniontown, Fayette, Pennsylvania"
2741329,1,42.2667,-71.9667,"Ashland, Hanover, Virginia"
2003838,2,34.8333,-85.6,Driver's Gap
2067096,1,36.6333,-105.6167,"Lama, Taos, New Mexico"
2112067,2,37.8167,-78,"Goochland, Virginia, United States"
2314391,2,37.7,-78.0833,"Elk Island, Goochland, Virginia"
2029148,1,41.8,-89.95,"Morrison, Whiteside, Illinois"
7012032,2,51.083333,-3,"Somerset, England, United Kingdom"
1003010,1,40.7333,-85.1667,"Wells, Indiana, United States"
2000010,1,32.8667,-86.6833,"Chilton, Alabama, United States"
2072605,1,42.35,-73.7167,"Stuyvesant Falls, Columbia, New York"
7011445,2,50.783333,.033333,St. Malo island
2057680,1,32.1,-90.6167,"Vicksburg, Warren, Mississippi"
2106427,1,29.6,-96.8167,"rowlesburg, preston, west virginia"
2113578,1,36.8833,-80.7833,"Parkersburg, Wood, West Virginia"
2113776,1,36.65,-79.9667,"Bridgeport, Buckingham, Virginia"
2318050,1,44.7,-67.3333,"chancellorsville, spotsylvania, virginia"
2382814,1,39.7,-79.6667,"chancellorsville, spotsylvania, virginia"
1109783,1,48.5,7.166667,Maine
2082698,1,39.6833,-83.9167,"Cincinnati, Hamilton, Ohio"
2560176,1,30.8167,-84.3,Banks's Ford
2655185,1,37.8667,-78.0333,"yanceyville, virginia"
2003647,1,34.2667,-85.55,"Courtland, Lawrence, Alabama"
2005544,1,34.0833,-85.8833,"Gadsden, Etowah, Alabama"
2030642,1,41.8,-87.9,"Western Springs, Cook, Illinois"
2056251,4,31.9833,-90.35,"Crystal Springs, Copiah, Mississippi"
2057378,3,32.0833,-90.8,"rocky springs, claiborne, mississippi"
2057798,3,32.0333,-90.8833,"Willow Springs, Claiborne, Mississippi"
2175632,1,31.8,-88.2833,"Atlanta, Fulton, Georgia"
2641993,4,34.7167,-87.8167,"Eastport, Tishomingo, Mississippi"
2058537,1,39.5833,-94.9167,"de kalb, de kalb, illinois,De Kalb,Illinois,United States,North and Central America;de kalb, buchanan, missouri,Buchanan,Missouri,United States,North and Central America"
2146510,1,39.3833,-120.5333,"baltimore town, nevada, california,Nevada,California,United States,North and Central America;Serrai,Nomos Serron,Macedonia,Ellas,Europe,Nomos Serron,Macedonia,Ellas,Europe"
2682350,2,38.2833,-77.7833,"South Wilderness Run, Virginia, United States"
7011183,1,41.085556,23.549722,"baltimore town, nevada, california,Nevada,California,United States,North and Central America;Serrai,Nomos Serron,Macedonia,Ellas,Europe,Nomos Serron,Macedonia,Ellas,Europe"
2118839,1,39.4667,-79.6833,Yankees
2518225,2,38.55,-117.4833,"Mississippi Springs, Nye, Nevada"
2560112,2,35.1167,-78.5167,"Orange, Sampson, North Carolina"
7014402,3,40.5,-74.25,"amboy, lee, illinois,Lee,Illinois,United States,North and Central America;perth amboy, middlesex, new jersey,Middlesex,New Jersey,United States,North and Central America"
1002778,1,38.7,-84.3667,"europe,"
1028667,1,53.7,-.583333,"Brough,Cumbria,England,United Kingdom,Europe,Cumbria,England,United Kingdom,Europe;Brough,Highland,Scotland,United Kingdom,Europe,Highland,Scotland,United Kingdom,Europe;Brough,East Riding of Yorkshire,England,United Kingdom,Europe,East Riding of Yorkshire,England,United Kingdom,Europe"
1050480,1,58.65,-3.333333,"Brough,Cumbria,England,United Kingdom,Europe,Cumbria,England,United Kingdom,Europe;Brough,Highland,Scotland,United Kingdom,Europe,Highland,Scotland,United Kingdom,Europe;Brough,East Riding of Yorkshire,England,United Kingdom,Europe,East Riding of Yorkshire,England,United Kingdom,Europe"
1121887,18,33.6833,-89.1167,"Jackson, Hinds, Mississippi"
1136673,1,54.516667,-2.3,"Brough,Cumbria,England,United Kingdom,Europe,Cumbria,England,United Kingdom,Europe;Brough,Highland,Scotland,United Kingdom,Europe,Highland,Scotland,United Kingdom,Europe;Brough,East Riding of Yorkshire,England,United Kingdom,Europe,East Riding of Yorkshire,England,United Kingdom,Europe"
2028493,1,39.1167,-90.3167,"Columbus, Franklyn, Ohio"
2104463,1,32.7167,-94.9333,"Weston, Lewis, West Virginia"
2135948,1,36.0167,-94.2333,"Appleby, Washington, Arkansas"
2298652,3,24.65,-82.85,"Dry Tortugas, Monroe, Florida"
2004204,1,34.75,-86.15,"Letcher, Jackson, Alabama"
2181421,1,33.6,-86.1333,"Brandon, Rankin, Mississippi"
7018905,1,51.485,-.135,"Alexandria, Alexandria, Virginia"
2056481,1,32.6,-90.5833,"Cape Girardeau, Cape Girardeau, Missouri"
2081840,2,39.3167,-84.7,"shandon, butler, ohio"
2110754,1,36.6333,-79.7,"Boxwood, Henry, Virginia"
1050516,2,58.583333,-3.383333,"Castletown,Highland,Scotland,United Kingdom,Europe"
2003122,1,32.9,-87.9833,"Clinton, Greene, Alabama"
2049884,1,42.3667,-72.5833,Joshua Field
2098907,1,35.7333,-86.6333,"eagleville, rutherford, tennessee"
2100063,1,36.1,-88.1,"Liberty, Benton, Tennessee"
2144443,16,32.2833,-90.2833,"Baker's Creek, Hinds, Mississippi"
2487262,2,38.2833,-77.4667,"Taylors Hill, Clarke, Virginia"
2134241,2,42.6,-70.7167,"Port Gibson, Claiborne, Mississippi"
2395597,1,37.9333,-77.6,"Holliday, Hanover, Virginia"
2074337,2,36.2167,-80.1667,"Fredericksburg, Fredericksburg, Virginia"
2009842,4,35.2167,-90.7,"wittsburg, cross, arkansas"
7013730,2,40.8667,-73.4167,"Huntington, Suffolk, New York"
2099168,3,35.65,-86.4,"Fosterville, Rutherford, Tennessee"
2000855,1,30.65,-92.8,"Allen, Louisiana, United States"
2001165,2,33.0833,-89.0333,"Winston, Mississippi, United States"
1131980,1,34,-89.1,"Vicksburg, Warren, Mississippi"
2000872,1,30.85,-91.05,"Port Hudson, East Baton Rouge, Louisiana"
2056808,1,33.6833,-90.05,"Old Little Tallahatchie River, Mississippi"
2248318,1,43.5333,-72.8,"Jackson, Hinds, Mississippi"
2104621,2,28.75,-96.9167,"Guadalupe, Victoria, Texas"
2226128,1,35.6,-82.2833,"Left Prong Catawba River, McDowell, North Carolina,McDowell,North Carolina,United States,North and Central America;Catawba River, United States,United States,North and Central America"
2444561,1,35.5667,-82.25,"Left Prong Catawba River, McDowell, North Carolina,McDowell,North Carolina,United States,North and Central America;Catawba River, United States,United States,North and Central America"
2070617,2,41.65,-74.6833,"Monticello, Sullivan, New York"
2071548,1,43.05,-77.2333,"Lyons, Wayne, New York"
2075413,1,34.7667,-79.45,"gum swamp, virginia, united states,Virginia,United States,North and Central America;Gum Swamp, Robeson, North Carolina,Robeson,North Carolina,United States,North and Central America;Laurinburg, Scotland, North Carolina,Scotland,North Carolina,United States,North and Central America"
2369311,1,34.5,-78.9,"gum swamp, virginia, united states,Virginia,United States,North and Central America;Gum Swamp, Robeson, North Carolina,Robeson,North Carolina,United States,North and Central America;Laurinburg, Scotland, North Carolina,Scotland,North Carolina,United States,North and Central America"
7014616,1,43.2833,-72.7833,"weston, platte, missouri,Platte,Missouri,United States,North and Central America;weston, middlesex county, massachusetts,Middlesex,Massachusetts,United States,North and Central America;weston, lewis, west virginia,Lewis,West Virginia,United States,North and Central America;weston, windsor, vermont,Windsor,Vermont,United States,North and Central America;weston, webster, georgia,Webster,Georgia,United States,North and Central America"
7017549,3,32.35,-90.5333,"champion hill, hinds, mississippi"
2068345,6,42.8833,-76.1333,Rio Janeiro
2624025,1,34.25,-81.25,"Rock Hill, Fairfield, South Carolina"
2093761,1,41.7667,-76.4333,Boston Navy yard
2252403,1,41.0833,-78.2667,"Canada, North and Central America, "
7015996,1,40.0167,-75.2,"manayunk, pennsylvania"
1002882,1,42.7833,-76.85,New York
2112351,2,38.8167,-78.1,St. Paul's Church
2244439,1,36.0167,-84.1667,"Clinch River, Grainger, Tennessee,Grainger,Tennessee,United States,North and Central America;Clinch River, Anderson, Tennessee,Anderson,Tennessee,United States,North and Central America;Kingston, Roane, Tennessee,Roane,Tennessee,United States,North and Central America;Clinton, Anderson, Tennessee,Anderson,Tennessee,United States,North and Central America"
2786327,1,44.8833,-67.0833,"Youngs Point, Washington, Maine"
7008185,2,52.166667,1,"Suffolk, England, United Kingdom"
